"url";"Local";"Direccion";"Precio";"Ingredientes";"nota";"texto"
"https://365sanguchez.com/teno-sandwich-teno/";"Teno Sándwich";"Ruta 5 Sur, Km. 175, Teno, Región del Maule.";"$5.400";"Arrollado de huaso, palta, mayonesa, en pan amasado.";2;"Sándwiches 24/7Cómo llegué¿Les ha tocado ser “violinistas profesionales” de alguna pareja de amigos? Bueno, a mí sí. Y feliz de serlo, porque Andrés Lagos y la Flo Dunnage (@FloDunnage) son mis partners, y ahora que pololean admito que me siento en un trío jajaj. Espero no ser un cacho para ellos, porque armamos hartos panoramas los tres, pero yo feliz porque somos muy motivados. Tanto, que podemos viajar horas y horas en mi Honda HRV solo para probar un arrollado de huaso en Teno Sándwich. Y así fue no más que partimos, con parte incluido por exceso de velocidad (me pastelié!! Nunca más!).Fotos tomadas con mi Sony Xperia Z5El restaurante Teno SándwichUbicado en el KM 175 de la Ruta 5 Sur, también tiene un hermano por la Ruta 5 norte, en el kilómetro 185 si no me equivoco. El primero que les comenté es el original, y se ha destacado por servir a miles de camioneros cansados hace varios años. Es una pit stop importante y se ha ganado una excelente fama gracias a sus abundantes preparaciones y también a que venden muchos productos como conservas y chocolates.Tiene un salón gigantesco donde te puedes sentar a comer, pero también puedes pagar en caja para pedir algo para llevar. Apenas entras, a la izquierda hay una especie de emporio o mercadito, donde venden manjar, frutas en conserva, las tortas Montero (para mi sobrevaloradas, aunque sé que son las favoritas de muchos), alfajores y mermeladas. ¿Lo mejor de todo? Es que trabajan 24/7. Tal cual. Teno Sándwich está abierto todo el año, a toda hora, con los brazos abiertos para recibirte como parada de un largo viaje, o simplemente para comerte tu buen sangurucho. La carta de sándwichesComo proteína base ofrecen churrasco, pernil, arrollado de huaso, lomo, ave, quesillo y jamón. Sobre eso, puedes ponerle algún agregado como palta, queso, tomate, etc.Lo que más sale son las promociones que ofrecen. Por ejemplo, la promo “Teno Sándwich” viene un churrasco o lomito, con palta, tomate, queso y una bebida, todo por $6.400 (50% más que en 2010, pero eso pasó en todos los restaurantes de Chile, tanto por la inflación como por la revalorización de salir a comer).Yo me fui por el arrollado palta. La mayonesa no se pide, pues es una industrial que ponen en los típicos salseros en la mesa. El sándwich arrollado palta mayoA ver. Con el respeto de todos los chilenos que hemos comido aquí, pido permiso para decir la verdad. Sé que es un lugar legendario, una de las GRANDES picadas de Chile. He ido varias veces, y siempre salgo con una sonrisa. O casi siempre.Y es que en esta visita, el sándwich me tocó malo. Las cosas como son. El tan alabado pan amasado, cargadísimo a la miga. Seeeeeco, pero seco seco seco. Se supone que lo hornean a diario en el local, pero no creo que este haya sido uno fresquito. Si no, pregúntenle a Andrés que tuvo que pasar su casi ahogo con medio litro de cerveza Austral.Un punto que para mi es CLAVE en un sándwich, la mayonesa, aquí no le toman el peso. Por lo mismo, como mencioné más arriba, no preparan su propia mayo, si no que ponen una industrial. OK, podría no haberla usado. Pero era necesaria. Porque el sándwich estaba seco, y sin la mayonesa, se hacía difícil tragar. El arrollado, sabroso. Pero se quedó sin compañeros que lo ayudasen. Jugó solo esta vez.Y la palta… la palta. Es difícil que te toque una palta mala cuando usas Hass, como es el caso. Pero aquí la molieron pésimo. No es que haya estado poco sabrosa, pero combinar palta molida con vaaaarios trozos de palta laminada/un pichintún dura, no es muy agradable al paladar.Para pasar lo seco del pan, clave una Austral LagerEn resumenEs verdad. En general si vienes te irás con una sonrisa (y lleno, porque todo lo que pidas es como para alimentar a un mastodonte). Pero me tocó un mal arrollado y es mi deber decirles.Con todo lo que les dije, no puedes pasar de las dos narices de chancho. Aún cuando tengas toda la historia y tradición a tu favor. Muchos ingredientes que no estaban en su mejor día como para tener mejor nota.Una pena, pero fue una mala visita. Así que ahora seguimos nuestro camino para pasar las penas en Soler. Espero que no me defraude. Hasta ahora, nunca lo ha hecho. Ya les contaré…"
"https://365sanguchez.com/tenta-valparaiso/";"Tenta";" Plaza Aníbal Pinto 1179, Valparaíso, Región de Valparaíso";"$5.900";" Lomo liso ahumado en salsa de champiñones, con lechuga, tomate y palta del valle del Aconcagua.";4;"El puerto tiene sabor PéTenta Sándwich GourmetCómo llegué a Tenta Sándwich GourmetEn mi primer día trabajando con MEGA.cl, le conté al equipo sobre 365 Sánguchez. Por suerte, a todos les encantó la idea, así que apenas terminamos de grabar, partimos a buscar una sanguchería. Había poco tiempo, por lo que fuimos al Tenta Sandwich Gourmet, que quedaba cerca del hotel donde nos estábamos quedando.Nadie tenía referencias, e incluso nadie lo había mencionado cuando pedí sugerencias de sangucherías en Valparaíso. Pero aún así, se veía bastante bien. Restaurante Tenta Sándwich GourmetEl restaurante Tenta Sandwich Gourmet es una sanguchería peruana gourmet. Está ubicada en la Plaza Aníbal Pinto, muy cerca de la fuente de soda “Fuente Bávara”.Afuera tiene una terraza bien rica, aunque por el calor preferimos pasar adentro. Cuando pasamos, al tiro quedamos con una buena impresión, por lo bien decorado del lugar. Se nota que le pusieron esfuerzo, porque de verdad que es un lugar muy lindo. Piso tipo ajedrez, muros de ladrillos, colores fuertes tanto en los cuadros como en las sillas, y el menú en una pizarra gigante son parte de lo que ves. Carta de sándwiches Tenta Sándwich GourmetTenta Sandwich Gourmet tiene una carta full enfocada en los sándwiches gourmet. Pero lo bueno es que no solo tienen los clásicos, como el de lomo saltado, sino que también se atreven a jugar un poco más.En general, rescato que todas las carnes tienen un aliño especial, por lo que se nota que no llegan y tiran la proteína “así no más”, sino que le dan una vuelta para que quede bien sazonada.Hay sándwiches con carne al vino tinto, otro de lomo al ajo y pimienta, y también uno ají de gallina!! (cuando vuelva, voy por ese). Sándwich de lomo liso en Tenta Sándwich GourmetTenta Sandwich Gourmet fue una de las grandes sorpresas de mi paso por Valparaíso. Y es que pucha que se agradece que todos los sándwiches tengan una preparación distinta. Dedicada. Especial.Cada carne va con aliños distintos. En el caso de mi sándwich, el lomo liso venía ahumada en una salsa de champiñones que les juro que me provocó un orgasmo gastronómico. Es en base a crema Ideal, y me enamoré. Mi lengua no podía creer lo sabrosa que era. Quería retener su sabor por siempre.La carne, blandita y, obviamente, sin nada de grasa. La lechuga, el tomate y la palta vienen a entregar frescor, pero se ven opacadas, en el buen sentido, por la proteína con su salsa. Oooooh, es que que lata que no la hayan probado aún. Merece tener un puesto en un museo."
"https://365sanguchez.com/the-burger-company-buenos-aires/";"The Burger Company";"Honduras 4733, Buenos Aires";"$140 pesos argentinos (Aprox $3.150)";"Provoleta, Panceta ahumada, Aros de cebolla apanados y Salsa BBQ Jack Daniel’s.";2;"Volví a Buenos Aires a comer burgers!! Recuerden que pueden usar #365BuenoAires para ver el resto de los posts, a ver con cuáles se tientan.En esta ocasión fui con la foodie colombiana @natik a un lugar bien trendy de Palermo: @theburgercobsas. El lugar es muy ondero y tiene una decoración increíble. De hecho, pronto subiré varias fotos a mi cuenta @sanchezpipe por si quieren ver más. En esta foto, pueden ver una Slash Burger. Hamburguesa de 160 gramos, provoleta, panceta ahumada, aros de cebolla apanados y salsa BBQ Jack Daniel’s. En el papel, se lee perfecta. En la realidad, creo que por sobre todo tuvimos un problema de expectativas (y digo tuvimos porque con Natik estuvimos muy de acuerdo con lo que probamos). Y es que el lugar tiraba mucha pinta, y además me lo habían recomendado @lescovich y @elgordococina, dos cracks de la comida al otro lado de la cordillera. Pero quizás tuvimos un mal día, porque lo que nos tocó fue una Burger que no me da razones para volver. ¿Lo peor? El queso. No sé si en Argentina “la provoleta” es otra cosa, pero les juro que nos tocó una lámina más delgada que una hoja de papel. Era casi transparente. Y, obviamente, insípida. Pero había más. La salsa, tenía nada de ahumado (que es la gracia de la BBQ) y muy cargada a lo dulce. La hamburguesa era sabrosa, eso se los doy. La textura me hubiese gustado más granulada, porque era medio pastosa. Pero rica. Aunque muy cocida eso sí. El aro de cebolla sí era perfecto. Crocante, con un batido sabroso pero que sigue dándole prioridad a la cebolla misma. Exquisita. Creo que si le doy otra oportunidad, tengo que pedir doble porción de carne sí o sí. O si no se pierde demasiado vs otros ingredientes que le roban protagonismo. El sistema de atención es tipo Shake Shack o Streat Burger, y se pueden ver algunos proceso de la cocina, lo que siempre se agradece."
"https://365sanguchez.com/the-chilean-mercado-mastica/";"The Chilean";"Bicentenario 3334-3554, Vitacura, Región Metropolitana";"$5.900";"Cheeseburger con pebre (palta, cilantro y tomate), con cebolla a la plancha, pepinillo y mayonesa, agregado de salsa Spicy";3;"Aprovechando el @MercadoMastica, con @gino__costafuimos de cabeza al “The Chilean”, un carrito de hamburguesas que viene haciendo ruido hace rato. Ahí probé esta cheeseburger con pebre (palta, cilantro y tomate), con cebolla a la plancha, pepinillo y mayonesa. Le agregué salsa Spicy.Muy buena hamburguesa, con un mal pan y muuuuy poca cantidad de cada ingrediente. Algo más de cariño en el montaje se agradecería (entendiendo el apuro de estar en un evento como este)."
"https://365sanguchez.com/the-embers-buenos-aires/";"Embers";"Av. del Libertador 14638, B1641 Acassuso, Buenos Aires, Argentina";" $7.500";"Carne rostizada,pepino agridulce";1;"Lo peor que me ha tocado en mucho tiempo. Por favor deslicen y vean la foto promocional vs lo que me llegó. Pedí sándwich de bondiola asada porque ayer comí el mejor plato de mi vida (vean mi cuenta @sanchezpipe). De verdad que es una vergüenza. Carne rostizada, seca. Mal desmenuzada. El agridulce del pepino, inexistente. La atención… Más de 20 minuto para que me traigan el vuelto. Lo pasé pésimo. Esto es en el primer dining americano de Buenos Aires, el “Embers”. El plato en el que venía este sándwich, estaba aceitosísimo. Las papas que acompañan, ni siquiera tenían sabor a aire. Tenían sabor a NADA. Y lo admito: primera vez en mi vida que no dejo propina."
"https://365sanguchez.com/the-gourmet-maipu/";"The Gourmet";"Capellán Florencio Infante 3505, Maipú, Santiago.";"$3.990";"Churrasco de posta negra, brócoli, coliflor, salsa agridulce, tocino, cranberries y queso Cheddar.";3;"El Sándwich Sergio Jadue y el DávalosThe Gourmet MaipúCómo llegué a The Gourmet MaipúComo varias otras veces, los dueños de The Gourmet Maipú me contactaron por el Facebook de 365 Sánguchez. En general, cuando me invitan, investigo harto el local a ver si vale la pena visitarlo. Pero aquí ellos me hicieron la tarea más fácil. Me enviaron la nueva carta de sus “sánguchez corruptos”, donde los nombraban tras personajes turbios chilenos. Pero la choreza no se quedaba en el nombre, sino que usaban ingredientes innovadores y combinaciones dignas de alabar.Me tincó tanto, que al día siguiente llamé a mi amigo Sebastián Montt (@SebastianMontt) para que me acompañara con su polola francesa, Adele Martin, a probar estas maravillas. La Sanguchería The Gourmet MaipúUbicado frente al Santa Isabel de Capellán Florencio Infante, The Gourmet Maipú está donde antes operaba el “Chá Chá Chá”, conocido lugar de bajones.Desde que se pusieron aquí, Felipe (uno de los dueños) y su hijo, han ido sacando adelante este emprendimiento a punta de innovaciones. Una de ellas, fue usar ingredientes un poco más gourmet, que ya señalaré en el apartado de más adelante.Es un local simple. Adentro hay un par de mesas, y tiene tanto la plancha a la vista, como también las opciones de ingredientes. En las puertas y en la cenefa que recorre el lugar, se pueden ver las distintas ofertas de bajones y sándwiches. La carta de sándwiches y completosLa carta recorre desde el completo más simple, hasta una contundente chorrillana, pasando por churrascos y lomitos varios.Pero me quiero centrar en una nueva serie de sándwiches que sacaron, denominada “Los Corruptos”. En esa serie han inventado sánguches pensando en algunos de los corruptos más afamados de nuestro país.Así, puedes encontrar el “Sergio Jadue”. Es agridulce, al igual que el ex presidente de la ANFP. Al principio todos lo amamos, pero luego se nos fue al suelo. El sándwich tiene churrasco, queso cheddar, brócoli, coliflor, cranberries deshidratados, salsa agridulce (mayonesa con azúcar) y tocino.El “Dávalos”, es de cerdo jajaj. Muy buena. Ese lo pidió Adele, y tiene lomo de cerdo, aceitunas, pimentones de tres colores, queso mantecoso y mayonesa casera.Ambos sánguches se van por $3.990. Y les adelanto que se está trabajando con el “Garay”. Le recomendé que fuera de potito, por lo cara raja…El churrasco Sergio Jadue de The Gourmet MaipúMe gustó. El toque dulce de la mayonesa y de los cranberries son un acierto. Eso sí, estuvo un poco pasado al azúcar. Un poco menos le hubiese venido bien.El coliflor y el brócoli, cuando me dijeron que iban crudos, pensé que le restarían. Pero no. Fueron grandes ingredientes, que le aportaron crocancia.¿Saben a qué me recuerda esta mezcla de vegetales crudos, mayonesa, azúcar, queso, etc? No sé si vieron la serie How I Met Your Mother, pero uno de los protagonistas, Marshall, come eso en su casa con su familia jajaj. Era como una ensalada enorme, hasta con ositos de goma.El punto “bajo”, no era por algo malo. ¿A qué me refiero? Es que la carne como que apenas se sentía. Y obvio, entre tanta salsa e ingrediente fuerte, el churrasco pasaba a un segundo plano.El pan, nuevamente era uno sin mayor función que contener ingredientes. Con poco sabor. A mi me gusta que tenga protagonismo, pero entiendo que haya gente que prefiere algo como esto…. MENTIRA!! EL PAN SIEMPRE ES CLAVE!! jajaj. La critica de Adele Martin para 365 SánguchezAdele Martin (@AduleMartin). “El sándwich Dávalos sigue la línea del restaurante: una excelente comida para aquellos con un hambre brutal. La mezcla de las aceitunas y los champiniones los sorprenderá de forma agradable; la carne y el queso se complementan perfectamente (lo digo yo, que soy una francesa y para nosotros el queso es una religión), todo en coalición con los pimentones (quizás se podrá relacionar con un gusto a pizza supreme asique OJO los fans de las pizza!!).Y entonces, debemos decir que este sándwich debe ser consumido con moderación si están buscando una comida ligera (pero que no deja de ser sabrosa). Se los confirma: una francesa con bon apetite.Yo personalmente le doy 4 narices! La crítica de Sebastián Montt para 365 SánguchezSebastián Montt (@sebastianmontt): “Cuando escuché el nombre “porteña” lo primero en venir a mi cabeza fue una chorrillana, y exactamente de eso mismo se trataba este sándwich: en una chorrillana… wait for it… versión sándwich!Como auto-denominado experto en bajones, por la academia de bajoneros de Chile (o ABC), este es el tipo de sándwich que uno quiere comer cuándo está muerto de hambre después de una excelente noche.¿De qué trataba este regalo del cielo? Un pan suave, esponjoso y liviano (porque como el mismo dueño del Cha cha cha Gourmet dijo: “quiero que el pan sea un contenedor de lo que está adentro”); papas fritas de las que uno puede encontrar en casa, carne, huevos,… en fin, lo que tiene una chorrillana. Si bien los ingredientes en sí estaban muy buenos, debemos decir que esta no es un sándwich versión “gourmet” y priorizan la cantidad/precio sobre la presentación y los ingredientes.En resumen, yo le doy 3 narices de chancho.Ps: sándwich solo para quienes tengan verdadera hambre!! Maridaje: cerveza sin alcoholAcá me equivoqué. Muy mala cerveza sin alcohol. Es como agua con limón. Puaj. Lo bueno es que puedes llevar tu propio bebestible, no hay problema. Así que si van, hagan eso o pídanse un jugo 100% natural, porque esta cerveza… NOT! (se llama “Ebers”)En resumenCreo que los dos grandes puntos de este local, son que hacen mucho “con muy poco”, y además que se atreven a innovar en la zona. Y eso se agradece.Ingredientes no tan típicos, una buena onda que se nota por todos lados y mezclas de sabores atípicas, lo hacen una parada bastante interesante en Maipú. Además, con esos precios… hay que darle una oportunidad!! Para mi fue un gran descubrimiento. Si logran continuar con su plan de expansión, demás que den el salto para posicionarse como una sanguchería más gourmet a la que sí o sí habría que ir."
"https://365sanguchez.com/the-hip-bellavista/";"The Hip";"Pío Nono 67, Providencia, Región Metropolitana";"$5.900";"Jamón serrano,queso de Huentelauquén y pimientos asados.";5;"Los que me conocen, saben que, en general, me gustan los sándwiches con hartos ingredientes. Igual con las comidas: amo las pizzas, los tacos, el charquicán… Cualquier cosa que mezcle texturas y miles de sabores. Por eso, cuando pedí este sándwich de Jamón de Pata Negra, queso de Huentelauquén y pimientos asados, sabía que sería de 3 o 4 narices. Pero les digo qué? Laaaaa cagó los sabores de este sánguche!! Es perfecto! Simple, pero cuando usas ingredientes de primera calidad es difícil que te vaya mal. Estaba la raja! El pan perfectamente crocante. El jamón, es el mejor del mundo. Y estaba fácil de masticar, cosa que es el gran problema del jamón serrano. Pero este no. Sabroso y de excelente textura. El queso de Huentelauquén, de mis favoritos. Tiene una acidez distintiva. Y venía tan derretido que nunca se alcanzó a solidificar. Los pimientos le dieron su toque semi amargo y también una jugosidad rica. Lo amé (y sigan leyendo, porque me pedí un copete que estaba notable). Como que no me cabía en mi cabeza que algo tan simple tuviese la mejor nota, pero les juro que no tenía ninguna pifia. Weno weno. Bien hecho The Hip, en el Patio Bellavista @RedLuxuryBar."
"https://365sanguchez.com/the-jazz-corner-providencia/";"The Jazz Corner";"Santa Isabel 451, Providencia, Santiago";" $6.800";"Hamburguesa de garbanzo en tempura de granola, pera, cebolla y rúcula";1;"Solo música. Sándwiches, NOTThe Jazz CornerCómo llegué a The Jazz CornerEstaba en las oficinas de Alta Comunicaciones buscando mi nuevo celular Sony Xperia X, cuando de repente me llama mi hermano Coto. Había terminado una reunión, y quería comerse una buena hamburguesa. Como estaba en el Barrio Italia, nos juntamos y comenzamos a caminar hasta que nos topamos con The Jazz Corner.Había pasado varias veces por ahí, y casi siempre habían bandas en vivo, por lo que tenía una idea de un restaurante movido, con onda. Sobre la comida, nunca había escuchado referencias. Pero igual entramos a ver si tenían sándwiches. Restaurante The Jazz CornerThe Jazz Corner queda en la esquina sur poniente de Italia con Santa Isabel, en pleno Barrio Italia. Fue creado por el músico chileno Cristián Cuturrufo para potenciar esta música.La gran gracia es que de martes a sábado, a partir de las 20:30, se presentan distintas bandas de jazz. Por lo mismo, encuentro que es un excelente panorama para hacer algo distinto y conocer un poco más de este estilo musical.Por la misma calle Avenida Italia tiene una terraza bien rica sobre un deck de madera. Eso sí, como hacía mucho calor, con Coto preferimos entrar. Adentro hay un gran comedor principal, donde está el pequeño escenario. Luego hay un segundo comedor, bastante más oscuro, y solo separado del primero por un par de pilares. Pasamos a este último solo porque ahí había un gran ventilador. Y en esta época, les juro que eso hace la diferencia para elegir un lugar.Les dejo su página web. Carta de sándwiches de The Jazz CornerThe Jazz Corner tiene tres tipos de hamburguesas.La primera, la “Blues Burger”, es de vacuno y la acompañan con cebolla morada, pepinillos, tocino, queso Cheddar y mostaza a la miel. Todo esto por $7.000.La segunda, que se llama “Jazzy Burger” es de pavo. Viene con manzanas caramelizadas, rúcula y queso Camembert. Esta cuesta $7.200. Fue la que más me tincó, pero admito que la tercera tuvo una innovación que me llamó mucho la atención, y fue determinante para elegirla.Y es que la “Humus Burger” ($6.800), de garbanzos, tiene la particularidad de que está rebozada en tempura de granola. ¿Habían visto alguna vez algo parecido? También tiene pera, cebolla y rúcula. Lo de la granola lo encontré tan choro que fui de cabeza. Hamburguesa vegetariana en The Jazz CornerLes voy a hacer una confesión. Leyendo los ingredientes, sabía que probablemente esta sería una hamburguesa muy, pero muuuuy seca. Es que solo imagínenlo. Garbanzos. Granola. Rúcula. Pan… y no me equivoqué.A esta Burger le lloró una salsa. Y es que hay que ser bien experto para lograr buenas hamburguesas o croquetas de garbanzos (por ejemplo, las del Zaatar que son excelentes. Miren la crítica aquí). Seca como pocas cosas que haya probado.Efectivamente, el tempura de granola es un acierto. Me encantó la idea, y de hecho voy a cocinar algo parecido en mi casa. Exquisito. Pero fuera de el sabor de esto, me tocó una hamburguesa mala. Por sobre todo, por lo seca.La consistencia también era malísima. La verdad, ¡ni tenía consistencia! Apenas tocabas la “hamburguesa”, se deshacía. Era imposible mantener la forma ovalada.La pera, a pesar de lo sabrosa y lo bien que combina con la granola, era un ingrediente perdido entre el desierto de sabores. Casi te daba tos de perro comiendo esto. Y el pan tampoco ayudaba.Si se fijan en la foto, el sándwich viene con un pote de una salsa. No te dicen que tiene ajo, pero pónganme atención: tiene MUCHO jajaj. La lata fue que era tan pero tan líquida que era hasta difícil de transportar del pote a la hamburguesa. Y por la cantidad, tampoco lograba humectar la Burger. En resumen: The Jazz Corner es para escuchar Jazz.The Jazz Corner puede ser lo entretenido que quieras con las bandas en vivo. Pero si estamos hablando de sándwiches, NO es el lugar para venir a comer.Pidan pizzas, o quizás las exquisitas opciones para picar como los corner dogs o las croquetas de Camembert. Pero los sándwiches no, por favor.Coto se pidió la de vacuno, y no le gustó nada. Definitivamente fallamos pidiendo esto. Así que la próxima vez que venga simplemente me sentaré a escuchar música con un vaso de cerveza en la mano. Nada más."
"https://365sanguchez.com/the-meatball-shop-nueva-york/";"The Meatball Shop";" 200 9th Ave, New York, NY";"13 USD";"Albóndigas de cerdo picante, queso Provolone y salsa Gravy con champiñones, en baguette integral";2;"Albóndigas… albóndigas everywhereThe Meatball Shop Nueva YorkCómo llegué al Meatball ShopCoto, el tercero de mis hermanos, me dijo que una de las franquicias que valía la pena conocer, era el Meatball Shop. Nos había comentado que habían en varios lugares, pero admito que nos costó encontrar uno. Apenas lo vimos, con el Hush no lo dudamos y entramos. Incluso, no teníamos tanta hambre, pero no queríamos dejar pasar el local. Estábamos pasando por el Highline de Nueva York, y a la altura de la 23 nos bajamos y nos topamos con Meatball Shop. El restaurante Meatball ShopMeatball Shop es una franquicia americana, de un restaurante especializado casi 100% en productos con albóndigas. Bueno, es cosa de leer el nombre.Una de las características que han permitido el rápido crecimiento del Meatball Shop, es que se preocupan mucho de sus proveedores. De hecho, trabajan con granjeros que trabajan con ingredientes ciento por ciento naturales y manejan materia prima de excelente calidad. Y algo importante, es que muelen su propia carne ahí mismo.Tienen varios locales. Este, uno de los tres que hay en el West Village, estaba repleto. Esto le daba mucha vida y energía, cosa que se agradece con los dos grados bajo cero que hay en las calles. En general, vi harta juventud. Incluso, me pregunto si más de noche quizás se arma una especie de carrete. ¡Ojalá que si!Les dejo su página web para que conozcan más del Meatball Shop. La carta de sándwiches de Meatball ShopMeatball Shop ofrece una carta amplia en albóndigas, haciéndole honor a su nombre. De hecho, les recomiendo el Brunch Benedictino. Tiene dos huevos pochados, dos albóndigas a elección, tocino crispy y salsa Hollandaise, sobre una tostada. Muy bueno.Pero hablando de sándwiches, nos encontramos solamente con dos posibilidades. Uno viene en pan de hamburguesa y contiene dos albóndigas a elección. La otra, viene en un pan baguette y tiene tres albóndigas de las que tú quieras.La modadalidad aquí es que eliges el tipo de albóndiga, el tipo de queso, y la salsa. Entre las albóndigas, tienes la de carne de vacuno, una de cerdo picante, otra de pollo, también hay una opción vegetariana y una “especial”. Para los quesos, puedes elegir entre Provolone o Mozzarella. Y para las salsas, hay una Pomodoro, otra de Gravy con champiñones, una de carne picante, pesto, parmesano cremoso o la “especial”. Yo armé un “heroes”, como se le llama popularmente a los sándwiches de albóndiga en baguette, con albóndiga de cerdo picante, queso Provolone y salsa Gravy con champiñones. El baguette lo elegí integral. El sándwich de albóndigas de Meatball ShopHay que partir diciendo que es un baguette pequeño. Venía con la ilusión de un baguette completo, pero no fue así. Además, es el punto más débil, por lejos, del sándwich. Y es que el baguette integral venía muy añejo. Me mató todo el resto del sabor. Le saqué la tapa, pero aún así era malo. Deberían eliminar para siempre esa opción.Sabiendo lo malo que estaba el pan, es diíicil que el resto ande muy bien. Pero hay cosas que salvan (y otras que no tanto).Las albóndigas eran ricas. De hecho, por eso creo que es un buen restaurante, solo que los sándwiches no son lo suyo. Las de cerdo que elegí, estaban con el toque perfecto de picor, y eran de buena consistencia.La salsa me gustó, a pesar de que no la encontré muy parecida a la Gravy que he comido anteriormente. Eso sí, venía poco (o quizás era una buena cantidad, pero con lo seco del pan eché de menos un jarro de salsa jaja). Lo mismo con el queso. Estaba bien, solo que me hubiese gustado muchísimo más para poder tapar lo añejo del baguette. En resumenLo que les comenté. Los sándwiches no son lo suyo. Pidan las albóndigas con salsa picante y salsa de queso azul, los brunch… ¡o cualquier otra cosa! Incluso, la opción de las dos albóndigas en pan de hamburguesa podria ser rica. Pero no el baguette. Noooo, por favor no.El Meatball Shop le gusta tanto a mi hermano, que incluso siento que le debo una segunda oportunidad. Pero también Meatball Shop <U+1E3F>é debe una explicación´ de por qué me dieron un pan tan malo. Así que mientras no la haya, no volveré. Toma."
"https://365sanguchez.com/the-meating-house-melbourne-australia/";"The Meating House";"Shop G01, 121 Exhibition Street, Melbourne";"14 AUD";"Brisket sureño al BBQ, Cebolla frita, Jalapeño, Queso cheddar, Pan de masa madre.";4;"Abierto desde 2017, The Meating House es un restaurante tipo Deli, con varios platos gourmet ya listos para llevar o comer ahí, con un diseño minimalista y muy buenos productos. Ellos se jactan de tener muy buenos pies (uno de los platos más típicos de Australia), además de exquisitos “sangas” (sándwiches en slang australiano). Yo al menos puedo confirmar sobre lo último. El menú de sándwiches de The Meating House Al clásico sándwich de grilled cheese (que acá es de tres pisos), súmenle que The Meating House ofrece un ciabatta con porchetta (similar al pork belly) con salsa verde, otro de pollo asado, un típico hero de albóndigas y el que me pedí yo (que a priori suena como lejos el más rico).Les diría que tiene fuertes influencias del sur de Estados Unidos."
"https://365sanguchez.com/the-office-puerto-varas/";"The Office";" San Juan 425, Puerto Varas";"$5.500";"Hamburguesa casera de 170 gramos rellena con queso Cheddar, con quesos Mantecoso y Azul, tomates asados y albahaca, en pan frica.";4;"Gracias al crack de @EduContrerasM, gran gozador del patache de la zona, llegué a “The Office” en la plaza de Puerto Varas. Es como un lugar donde puedes ir a trabajar mientras te zampas una burga y te tomas una cervecita artesanal. Nada de mal, cierto? Es mi modo de trabajar preferido ?. Eduardo y Andy fueron por la BBQ (y les gustó incluso más que la mechada italiana de ahí, que era su plato estrella y que pedían sagradamente en cada visita), yo hice que el chef eligiera por mi, y fue así que terminó esta preciosura 3 quesos frente a mi.Es una hamburguesa casera de 170 gramos rellena con queso Cheddar, con quesos Mantecoso y Azul, tomates asados y albahaca, en pan frica. La hamburguesa estaba exquisita. La amé. Era una mezcla de varios cortes. Yo le sentí full sabor a longaniza. Un fuerte ahumado. Pero el chef me juró que usa sólo cortes de vacuno, y que el ahumado es porque las hace a la parrilla. Y Pucha que mejoran las burgers a la parrilla!! Son las mejores. El queso estaba bien derretido, y la mezcla de los 3 era armoniosa, porque los sentías por separado.La albahaca y el tomate vienen perfect porque la hacen menos pesada entre tanto queso. De hecho, esos tomatitos estaban increíbles. No son cherry, son como más ovalados. Saben cómo se llaman? Son mis preferidos, y asados… Mucho mejor. El pan sí era muy fome. Puro aire. Hasta le sacaron la miga. Eso lo cambiaría sí o sí, pero es un tremendo descubrimiento. Buen spot!"
